|6.6.6
fo98                                                                                                
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  1548.150       14001.00      -2303779.      -1756090.       77.72856       353.7702       187.4235       4.521280      0.1860495E-03  0.4219072E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       14001.00      -2321618.      -1746697.       75.87976       359.7412       188.2738       4.530603      0.1868620E-03  0.4265085E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       14001.00      -2339751.      -1737263.       74.15247       365.5539       189.0881       4.539965      0.1876188E-03  0.4311954E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       15001.00      -1988033.      -1960163.       348.2905       93.47706       117.5217       4.315122      0.1039131E-03  0.3293977E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       15001.00      -1993188.      -1954024.       299.0437       112.4915       127.5714       4.320611      0.1152096E-03  0.3321940E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       15001.00      -1999260.      -1947443.       262.2861       130.1441       135.3925       4.326606      0.1242742E-03  0.3350701E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       15001.00      -2006182.      -1940510.       233.8297       146.5396       141.7101       4.333012      0.1317476E-03  0.3380204E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       15001.00      -2013895.      -1933290.       211.1686       161.8094       146.9577       4.339761      0.1380390E-03  0.3410411E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       15001.00      -2022346.      -1925827.       192.7120       176.0807       151.4112       4.346801      0.1434238E-03  0.3441297E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       15001.00      -2031488.      -1918159.       177.4014       189.4670       155.2565       4.354092      0.1480947E-03  0.3472844E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       15001.00      -2041280.      -1910310.       164.5052       202.0673       158.6231       4.361601      0.1521913E-03  0.3505043E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       15001.00      -2051683.      -1902303.       153.5021       213.9664       161.6053       4.369303      0.1558178E-03  0.3537886E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       15001.00      -2062666.      -1894155.       144.0101       225.2374       164.2730       4.377176      0.1590531E-03  0.3571372E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       15001.00      -2074198.      -1885880.       135.7433       235.9430       166.6794       4.385203      0.1619588E-03  0.3605500E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       15001.00      -2086252.      -1877490.       128.4833       246.1374       168.8660       4.393367      0.1645835E-03  0.3640272E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       15001.00      -2098804.      -1868996.       122.0606       255.8675       170.8656       4.401657      0.1669660E-03  0.3675694E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       15001.00      -2111831.      -1860406.       116.3416       265.1743       172.7044       4.410061      0.1691381E-03  0.3711770E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       15001.00      -2125315.      -1851728.       111.2193       274.0936       174.4037       4.418568      0.1711256E-03  0.3748508E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       15001.00      -2139235.      -1842968.       106.6075       282.6569       175.9812       4.427170      0.1729502E-03  0.3785916E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       15001.00      -2153575.      -1834132.       102.4356       290.8920       177.4515       4.435860      0.1746298E-03  0.3824005E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       15001.00      -2168319.      -1825224.       98.64550       298.8238       178.8269       4.444631      0.1761797E-03  0.3862784E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       15001.00      -2183453.      -1816250.       95.18868       306.4742       180.1177       4.453476      0.1776129E-03  0.3902266E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       15001.00      -2198962.      -1807214.       92.02455       313.8630       181.3329       4.462391      0.1789404E-03  0.3942463E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       15001.00      -2214835.      -1798118.       89.11877       321.0079       182.4800       4.471369      0.1801718E-03  0.3983388E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       15001.00      -2231059.      -1788967.       86.44215       327.9250       183.5656       4.480406      0.1813153E-03  0.4025056E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       15001.00      -2247624.      -1779763.       83.96970       334.6286       184.5955       4.489499      0.1823781E-03  0.4067482E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       15001.00      -2264519.      -1770508.       81.67988       341.1320       185.5746       4.498643      0.1833666E-03  0.4110682E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       15001.00      -2281734.      -1761206.       79.55407       347.4470       186.5073       4.507835      0.1842861E-03  0.4154671E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       15001.00      -2299260.      -1751858.       77.57608       353.5846       187.3977       4.517071      0.1851415E-03  0.4199469E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       15001.00      -2317089.      -1742467.       75.73175       359.5548       188.2490       4.526348      0.1859372E-03  0.4245094E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       15001.00      -2335213.      -1733034.       74.00866       365.3667       189.0643       4.535663      0.1866768E-03  0.4291564E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       16001.00      -1983720.      -1955881.       347.5348       93.37342       117.4459       4.311834      0.1033642E-03  0.3281447E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       16001.00      -1988869.      -1949745.       298.3957       112.3766       127.5016       4.317296      0.1146442E-03  0.3309214E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       16001.00      -1994935.      -1943167.       261.7187       130.0202       135.3273       4.323262      0.1236935E-03  0.3337772E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       16001.00      -2001850.      -1936238.       233.3248       146.4082       141.6490       4.329639      0.1311525E-03  0.3367066E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       16001.00      -2009557.      -1929020.       210.7138       161.6717       146.9000       4.336357      0.1374302E-03  0.3397058E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       16001.00      -2018001.      -1921561.       192.2980       175.9375       151.3565       4.343367      0.1428016E-03  0.3427723E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       16001.00      -2027136.      -1913895.       177.0213       189.3192       155.2043       4.350626      0.1474595E-03  0.3459044E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       16001.00      -2036920.      -1906048.       164.1539       201.9154       158.5733       4.358103      0.1515433E-03  0.3491010E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       16001.00      -2047316.      -1898044.       153.1753       213.8109       161.5576       4.365772      0.1551569E-03  0.3523615E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       16001.00      -2058290.      -1889898.       143.7046       225.0787       164.2272       4.373612      0.1583795E-03  0.3556856E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       16001.00      -2069814.      -1881625.       135.4564       235.7814       166.6355       4.381605      0.1612724E-03  0.3590732E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       16001.00      -2081860.      -1873238.       128.2129       245.9732       168.8238       4.389735      0.1638842E-03  0.3625247E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       16001.00      -2094404.      -1864746.       121.8048       255.7009       170.8249       4.397989      0.1662538E-03  0.3660404E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       16001.00      -2107423.      -1856158.       116.0987       265.0056       172.6651       4.406357      0.1684127E-03  0.3696208E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       16001.00      -2120898.      -1847482.       110.9882       273.9228       174.3658       4.414827      0.1703870E-03  0.3732668E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       16001.00      -2134810.      -1838724.       106.3870       282.4843       175.9447       4.423393      0.1721981E-03  0.3769791E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       16001.00      -2149141.      -1829889.       102.2247       290.7178       177.4163       4.432045      0.1738641E-03  0.3807586E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       16001.00      -2163876.      -1820984.       98.44338       298.6480       178.7928       4.440777      0.1754002E-03  0.3846064E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       16001.00      -2179001.      -1812011.       94.99461       306.2970       180.0849       4.449583      0.1768193E-03  0.3885237E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       16001.00      -2194502.      -1802976.       91.83788       313.6845       181.3012       4.458457      0.1781324E-03  0.3925117E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       16001.00      -2210365.      -1793882.       88.93894       320.8282       182.4494       4.467394      0.1793492E-03  0.3965716E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       16001.00      -2226581.      -1784732.       86.26864       327.7441       183.5361       4.476390      0.1804778E-03  0.4007049E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       16001.00      -2243136.      -1775530.       83.80205       334.4467       184.5670       4.485441      0.1815254E-03  0.4049131E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       16001.00      -2260022.      -1766277.       81.51769       340.9491       185.5472       4.494542      0.1824983E-03  0.4091978E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       16001.00      -2277228.      -1756976.       79.39698       347.2632       186.4810       4.503689      0.1834019E-03  0.4135605E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       16001.00      -2294745.      -1747629.       77.42375       353.4000       187.3724       4.512881      0.1842411E-03  0.4180030E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       16001.00      -2312565.      -1738239.       75.58388       359.3694       188.2247       4.522113      0.1850202E-03  0.4225271E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       16001.00      -2330680.      -1728807.       73.86498       365.1805       189.0411       4.531382      0.1857428E-03  0.4271347E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       17001.00      -1979410.      -1951601.       346.7797       93.27033       117.3702       4.308559      0.1028192E-03  0.3269004E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       17001.00      -1984554.      -1945470.       297.7482       112.2623       127.4317       4.313993      0.1140827E-03  0.3296575E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       17001.00      -1990613.      -1938895.       261.1517       129.8968       135.2623       4.319930      0.1231169E-03  0.3324932E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       17001.00      -1997523.      -1931968.       232.8204       146.2773       141.5880       4.326278      0.1305617E-03  0.3354019E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       17001.00      -2005222.      -1924754.       210.2593       161.5345       146.8424       4.332967      0.1368258E-03  0.3383799E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       17001.00      -2013659.      -1917297.       191.8842       175.7951       151.3019       4.339946      0.1421840E-03  0.3414245E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       17001.00      -2022787.      -1909634.       176.6415       189.1721       155.1523       4.347174      0.1468288E-03  0.3445342E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       17001.00      -2032564.      -1901790.       163.8028       201.7642       158.5237       4.354619      0.1508999E-03  0.3477078E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       17001.00      -2042952.      -1893788.       152.8488       213.6561       161.5102       4.362256      0.1545008E-03  0.3509447E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       17001.00      -2053919.      -1885644.       143.3994       224.9207       164.1817       4.370062      0.1577107E-03  0.3542445E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       17001.00      -2065434.      -1877374.       135.1698       235.6205       166.5917       4.378021      0.1605910E-03  0.3576073E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       17001.00      -2077472.      -1868989.       127.9426       245.8097       168.7817       4.386117      0.1631901E-03  0.3610333E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       17001.00      -2090008.      -1860499.       121.5491       255.5350       170.7844       4.394336      0.1655468E-03  0.3645228E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       17001.00      -2103019.      -1851913.       115.8561       264.8375       172.6261       4.402668      0.1676928E-03  0.3680764E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       17001.00      -2116485.      -1843239.       110.7572       273.7528       174.3282       4.411102      0.1696540E-03  0.3716948E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       17001.00      -2130388.      -1834482.       106.1666       282.3125       175.9084       4.419631      0.1714519E-03  0.3753788E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       17001.00      -2144711.      -1825650.       102.0140       290.5443       177.3813       4.428245      0.1731044E-03  0.3791293E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       17001.00      -2159437.      -1816746.       98.24144       298.4730       178.7591       4.436939      0.1746267E-03  0.3829474E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       17001.00      -2174553.      -1807775.       94.80072       306.1206       180.0523       4.445706      0.1760319E-03  0.3868341E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       17001.00      -2190045.      -1798742.       91.65138       313.5067       181.2698       4.454540      0.1773309E-03  0.3907907E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       17001.00      -2205900.      -1789649.       88.75926       320.6492       182.4191       4.463437      0.1785332E-03  0.3948184E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       17001.00      -2222106.      -1780501.       86.09528       327.5640       183.5070       4.472392      0.1796471E-03  0.3989187E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       17001.00      -2238653.      -1771299.       83.63455       334.2656       184.5390       4.481401      0.1806796E-03  0.4030929E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       17001.00      -2255529.      -1762048.       81.35564       340.7670       185.5203       4.490459      0.1816372E-03  0.4073426E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       17001.00      -2272726.      -1752748.       79.24002       347.0802       186.4552       4.499563      0.1825251E-03  0.4116695E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       17001.00      -2290235.      -1743403.       77.27156       353.2162       187.3476       4.508710      0.1833483E-03  0.4160752E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       17001.00      -2308045.      -1734014.       75.43615       359.1848       188.2010       4.517897      0.1841109E-03  0.4205614E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       17001.00      -2326150.      -1724583.       73.72144       364.9953       189.0185       4.527121      0.1848167E-03  0.4251301E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
