|6.6.6
fo_moT                                                                                              
           2
 T(K)    
   298.14999999999998     
   50.000000000000000     
          28
 P(bar)  
   1.0000000000000000     
   1000.0000000000000     
          30
          29
      T(K)           P(bar)   g(J/mol)       h(J/mol)       log10[Keq]     s(J/mol/K)     cp(J/mol/K)    v(J/mol/bar)   alpha(1/K)     beta(1/bar)    N(g/mol)       rho(kg/m3)     Gruneisen_T    Ks(bar)        KsT(bar/K)     KsP            Gs(bar)        GsT(bar/K)     GsP            v0(km/s)       v0T(km/s/K)    v0P(km/s/bar)  vp(km/s)       vpT(km/s/K)    vpP(km/s/bar)  vs(km/s)       vsT(km/s/K)    vsP(km/s/bar)  cp/cv         
  798.1500       16001.00      -2069804.      -1881653.       135.4557       235.7338       166.5342       4.382244      0.1642276E-03  0.3591256E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       16001.00      -2081847.      -1873271.       128.2121       245.9191       168.7126       4.390532      0.1672397E-03  0.3625905E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       16001.00      -2094388.      -1864785.       121.8039       255.6402       170.7036       4.398964      0.1700220E-03  0.3661215E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       16001.00      -2107404.      -1856203.       116.0977       264.9380       172.5337       4.407531      0.1726052E-03  0.3697193E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       16001.00      -2120875.      -1847534.       110.9870       273.8483       174.2241       4.416222      0.1750146E-03  0.3733847E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       16001.00      -2134783.      -1838783.       106.3857       282.4025       175.7925       4.425030      0.1772709E-03  0.3771186E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       16001.00      -2149110.      -1829956.       102.2233       290.6287       177.2535       4.433947      0.1793915E-03  0.3809220E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       16001.00      -2163841.      -1821059.       98.44178       298.5514       178.6194       4.442967      0.1813912E-03  0.3847961E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       16001.00      -2178961.      -1812096.       94.99286       306.1928       179.9007       4.452084      0.1832823E-03  0.3887421E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       16001.00      -2194456.      -1803070.       91.83597       313.5725       181.1061       4.461293      0.1850756E-03  0.3927614E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       16001.00      -2210314.      -1793986.       88.93686       320.7083       182.2433       4.470590      0.1867801E-03  0.3968553E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       16001.00      -2226523.      -1784847.       86.26640       327.6163       183.3190       4.479970      0.1884037E-03  0.4010254E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       16001.00      -2243072.      -1775655.       83.79964       334.3108       184.3387       4.489429      0.1899533E-03  0.4052732E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       16001.00      -2259951.      -1766414.       81.51512       340.8049       185.3076       4.498964      0.1914348E-03  0.4096004E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       16001.00      -2277149.      -1757125.       79.39423       347.1107       186.2301       4.508572      0.1928535E-03  0.4140088E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       16001.00      -2294659.      -1747792.       77.42083       353.2391       187.1100       4.518249      0.1942140E-03  0.4185002E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       16001.00      -2312470.      -1738415.       75.58078       359.1999       187.9508       4.527992      0.1955201E-03  0.4230765E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       16001.00      -2330576.      -1728997.       73.86170       365.0025       188.7556       4.537800      0.1967755E-03  0.4277397E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       17001.00      -1979410.      -1951601.       346.7797       93.27033       117.3555       4.308559      0.1028192E-03  0.3269004E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       17001.00      -1984554.      -1945471.       297.7482       112.2594       127.4093       4.313997      0.1142493E-03  0.3296578E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       17001.00      -1990613.      -1938897.       261.1517       129.8904       135.2316       4.319948      0.1234910E-03  0.3324945E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       17001.00      -1997522.      -1931972.       232.8203       146.2668       141.5486       4.326320      0.1311774E-03  0.3354052E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       17001.00      -2005221.      -1924760.       210.2591       161.5194       146.7940       4.333046      0.1377122E-03  0.3383861E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       17001.00      -2013657.      -1917306.       191.8840       175.7748       151.2441       4.340077      0.1433664E-03  0.3414348E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       17001.00      -2022784.      -1909646.       176.6412       189.1464       155.0850       4.347372      0.1483296E-03  0.3445499E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       17001.00      -2032559.      -1901806.       163.8024       201.7327       158.4466       4.354900      0.1527386E-03  0.3477303E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       17001.00      -2042945.      -1893807.       152.8483       213.6185       161.4231       4.362638      0.1566953E-03  0.3509754E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       17001.00      -2053910.      -1885669.       143.3988       224.8767       164.0845       4.370564      0.1602770E-03  0.3542851E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       17001.00      -2065423.      -1877403.       135.1691       235.5699       166.4841       4.378660      0.1635437E-03  0.3576595E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       17001.00      -2077459.      -1869024.       127.9418       245.7522       168.6636       4.386914      0.1665427E-03  0.3610989E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       17001.00      -2089991.      -1860540.       121.5481       255.4705       170.6556       4.395311      0.1693118E-03  0.3646036E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       17001.00      -2102999.      -1851961.       115.8550       264.7657       172.4865       4.403841      0.1718817E-03  0.3681745E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       17001.00      -2116461.      -1843294.       110.7560       273.6736       174.1777       4.412496      0.1742775E-03  0.3718122E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       17001.00      -2130360.      -1834545.       106.1652       282.2256       175.7468       4.421267      0.1765200E-03  0.3755178E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       17001.00      -2144678.      -1825721.       102.0125       290.4497       177.2085       4.430146      0.1786267E-03  0.3792921E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       17001.00      -2159400.      -1816826.       98.23974       298.3704       178.5750       4.439127      0.1806122E-03  0.3831363E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       17001.00      -2174511.      -1807865.       94.79885       306.0099       179.8568       4.448205      0.1824889E-03  0.3870516E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       17001.00      -2189997.      -1798842.       91.64935       313.3878       181.0627       4.457374      0.1842675E-03  0.3910393E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       17001.00      -2205845.      -1789760.       88.75706       320.5220       182.2004       4.466630      0.1859570E-03  0.3951009E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       17001.00      -2222045.      -1780623.       86.09291       327.4283       183.2764       4.475969      0.1875653E-03  0.3992377E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       17001.00      -2238585.      -1771433.       83.63200       334.1212       184.2966       4.485386      0.1890993E-03  0.4034513E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       17001.00      -2255454.      -1762194.       81.35291       340.6139       185.2659       4.494878      0.1905649E-03  0.4077435E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       17001.00      -2272643.      -1752907.       79.23711       346.9183       186.1887       4.504441      0.1919673E-03  0.4121158E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       17001.00      -2290143.      -1743576.       77.26846       353.0453       187.0690       4.514073      0.1933110E-03  0.4165701E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       17001.00      -2307945.      -1734201.       75.43286       359.0049       187.9101       4.523771      0.1946001E-03  0.4211082E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       17001.00      -2326040.      -1724785.       73.71795       364.8062       188.7153       4.533532      0.1958380E-03  0.4257322E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       18001.00      -1975103.      -1947325.       346.0251       93.16778       117.2792       4.305296      0.1022781E-03  0.3256644E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       18001.00      -1980241.      -1941198.       297.1012       112.1454       127.3383       4.310706      0.1136916E-03  0.3284025E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       18001.00      -1986295.      -1934628.       260.5852       129.7672       135.1649       4.316629      0.1229181E-03  0.3312194E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       18001.00      -1993197.      -1927706.       232.3163       146.1359       141.4854       4.322972      0.1305902E-03  0.3341095E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       18001.00      -2000890.      -1920497.       209.8049       161.3820       146.7337       4.329669      0.1371113E-03  0.3370694E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       18001.00      -2009319.      -1913046.       191.4706       175.6318       151.1863       4.336669      0.1427522E-03  0.3400965E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       18001.00      -2018438.      -1905389.       176.2617       188.9984       155.0293       4.343933      0.1477023E-03  0.3431894E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       18001.00      -2028206.      -1897551.       163.4516       201.5803       158.3927       4.351430      0.1520984E-03  0.3463470E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       18001.00      -2038584.      -1889556.       152.5221       213.4622       161.3707       4.359135      0.1560422E-03  0.3495687E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       18001.00      -2049541.      -1881419.       143.0938       224.7168       164.0335       4.367028      0.1596110E-03  0.3528544E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       18001.00      -2061047.      -1873157.       134.8826       235.4067       166.4343       4.375091      0.1628648E-03  0.3562041E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       18001.00      -2073073.      -1864780.       127.6717       245.5860       168.6149       4.383310      0.1658509E-03  0.3596182E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       18001.00      -2085597.      -1856298.       121.2926       255.3016       170.6079       4.391672      0.1686069E-03  0.3630970E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  948.1500       18001.00      -2098597.      -1847722.       115.6125       264.5942       172.4396       4.400167      0.1711635E-03  0.3666412E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  998.1500       18001.00      -2112050.      -1839057.       110.5252       273.4997       174.1316       4.408786      0.1735460E-03  0.3702517E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1048.150       18001.00      -2125941.      -1830310.       105.9450       282.0495       175.7014       4.417519      0.1757749E-03  0.3739291E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1098.150       18001.00      -2140250.      -1821488.       101.8018       290.2714       177.1637       4.426361      0.1778678E-03  0.3776746E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1148.150       18001.00      -2154963.      -1812596.       98.03787       298.1902       178.5309       4.435304      0.1798393E-03  0.3814893E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1198.150       18001.00      -2170064.      -1803637.       94.60501       305.8278       179.8132       4.444343      0.1817018E-03  0.3853742E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1248.150       18001.00      -2185541.      -1794616.       91.46289       313.2040       181.0196       4.453473      0.1834658E-03  0.3893308E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1298.150       18001.00      -2201381.      -1785536.       88.57741       320.3364       182.1578       4.462688      0.1851405E-03  0.3933603E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1348.150       18001.00      -2217571.      -1776401.       85.91956       327.2411       183.2343       4.471985      0.1867337E-03  0.3974643E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1398.150       18001.00      -2234101.      -1767213.       83.46450       333.9325       184.2549       4.481360      0.1882522E-03  0.4016442E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1448.150       18001.00      -2250961.      -1757976.       81.19086       340.4238       185.2246       4.490809      0.1897020E-03  0.4059016E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1498.150       18001.00      -2268140.      -1748692.       79.08013       346.7268       186.1478       4.500329      0.1910883E-03  0.4102383E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1548.150       18001.00      -2285631.      -1739362.       77.11622       352.8524       187.0285       4.509917      0.1924156E-03  0.4146559E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1598.150       18001.00      -2303423.      -1729990.       75.28507       358.8107       187.8700       4.519570      0.1936878E-03  0.4191564E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  1648.150       18001.00      -2321509.      -1720576.       73.57434       364.6108       188.6756       4.529285      0.1949085E-03  0.4237417E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  298.1500       19001.00      -1970799.      -1943052.       345.2711       93.06577       117.2029       4.302046      0.1017407E-03  0.3244369E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  348.1500       19001.00      -1975932.      -1936928.       296.4547       112.0320       127.2674       4.307429      0.1131378E-03  0.3271559E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  398.1500       19001.00      -1981980.      -1930362.       260.0191       129.6445       135.0983       4.313323      0.1223493E-03  0.3299530E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  448.1500       19001.00      -1988876.      -1923443.       231.8126       146.0056       141.4223       4.319638      0.1300072E-03  0.3328229E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  498.1500       19001.00      -1996562.      -1916237.       209.3511       161.2451       146.6735       4.326305      0.1365147E-03  0.3357619E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  548.1500       19001.00      -2004984.      -1908789.       191.0575       175.4893       151.1286       4.333275      0.1421423E-03  0.3387676E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  598.1500       19001.00      -2014096.      -1901135.       175.8825       188.8510       154.9737       4.340508      0.1470794E-03  0.3418385E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  648.1500       19001.00      -2023856.      -1893300.       163.1011       201.4285       158.3389       4.347973      0.1514627E-03  0.3449735E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  698.1500       19001.00      -2034227.      -1885307.       152.1961       213.3065       161.3185       4.355646      0.1553938E-03  0.3481721E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  748.1500       19001.00      -2045176.      -1877173.       142.7890       224.5575       163.9826       4.363506      0.1589499E-03  0.3514341E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  798.1500       19001.00      -2056673.      -1868913.       134.5964       235.2442       166.3848       4.371536      0.1621909E-03  0.3547594E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  848.1500       19001.00      -2068692.      -1860539.       127.4019       245.4205       168.5664       4.379721      0.1651641E-03  0.3581484E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
  898.1500       19001.00      -2081208.      -1852060.       121.0373       255.1333       170.5604       4.388049      0.1679072E-03  0.3616016E-05   0.000000       0.000000                NaN   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000    
